0.0014	0.029125029
0.0026	0.077170235
0.0038	0.158992031
0.005	0.230727106
0.0062	0.311297442
0.0074	0.386495382
0.0086	0.400711111
0.0098	0.455129527
0.011	0.535451197
0.0122	0.545559657
0.0134	0.551827591
0.0146	0.630559741
0.0158	0.622813025
0.017	0.607647548
0.0182	0.642116499
0.0194	0.716699046
