0.0002	0.069825
0.0003	0.090061
0.0004	0.113997
0.0005	0.196444
0.0006	0.189446
0.0007	0.234026
0.0008	0.223848
0.0009	0.238617
0.001	0.216624
0.0011	0.342106
0.0012	0.305986
0.0013	0.348294
0.0014	0.382368
0.0015	0.303573
0.0016	0.429369
0.0017	0.464021
0.0018	0.338324
0.0019	0.390674
0.002	0.429450
