0.0018	0.015355841
0.0026	0.030266374
0.0034	0.113980387
0.0042	0.124769869
0.005	0.181411662
0.0058	0.21534996
0.0066	0.301103451
0.0074	0.337428546
0.0082	0.393748486
0.009	0.402057491
0.0098	0.454362955
0.0106	0.484844998
0.0114	0.591509803
0.0122	0.564572447
0.013	0.586661288
0.0138	0.626395415
0.0146	0.633696613
